time,system_demand,demand_7da,temp,sce_gas_price,solar_7da,price,solar_gen,wind_gen,clouds,humidity,feels_like,wind_deg,wind_speed,wind_gust,pressure,uvi
6/8/23 0:00,22944,23419.26,58.87,6.52,0,39.3256,-25.91666667,2897.333333,0,86,58.5,0,0,4.932105263,1026,0
6/8/23 1:00,22130,22513.41,58.05,6.52,0,35.97685,-30.5,2838.666667,0,87,57.63,358,1.01,5.01,1023,0
6/8/23 2:00,21590,21908.56,57.54,6.52,0,34.62656,-32.08333333,2553.5,0,87,57.09,0,0,6.223333333,1023,0
6/8/23 3:00,21276,21680.71,57.16,6.52,0,34.47709,-32,2126.5,0,88,56.71,0,0,7.436666667,1023,0
6/8/23 4:00,21687,21984.38,56.8,6.52,0,38.51641,-33.33333333,1945.5,0,89,56.37,0,0,8.65,1026,0
6/8/23 5:00,22453,22853.08,56.79,6.52,54.59,44.21402,7.333333333,1765.083333,0,88,56.3,0,0,9.863333333,1016,0
6/8/23 6:00,23399,23933.35,56.5,6.52,1877.98,43.58916,2093,1342.333333,0,86,55.89,90,3.44,11.07666667,1016,0
6/8/23 7:00,24476,24565.37,58.6,6.52,5516.8,34.30458,7070.666667,947,100,87,58.26,0,0,12.29,1023,0.4
6/8/23 8:00,24927,24136.98,61.36,6.52,8052.09,28.99863,10329.58333,980.9166667,100,82,61.05,260,9.22,13.50333333,1020,1.32
6/8/23 9:00,24586,23163.15,63.68,6.52,9098.38,27.40799,12389.33333,1129.25,100,79,63.46,250,4.61,14.71666667,1022,3.01
6/8/23 10:00,23815,22234.58,65.26,6.52,9557.59,26.72535,13997.91667,1104.5,100,73,64.92,250,8.05,15.93,1021,5.21
6/8/23 11:00,22767,21475.21,67.17,6.52,9712.06,26.41018,13996,1116.666667,100,68,66.79,240,8.05,17.14333333,1022,7.43
6/8/23 12:00,22249,20903.33,69.21,6.52,9520.52,26.48004,13870.33333,1263.5,100,68,69.03,280,3.44,18.35666667,1023,9.16
6/8/23 13:00,21860,21002.21,70.38,6.52,9465.86,27.3333,13490.33333,1455.833333,40,65,70.16,260,10.36,19.57,1021,9.66
6/8/23 14:00,21799,21568.8,71.71,6.52,9132.52,27.57131,13054.66667,1862.583333,20,63,71.55,250,4.61,18.705,1023,8.91
6/8/23 15:00,22829,22559.29,72.27,6.52,8560.43,29.4276,12150.41667,2515.75,20,62,72.1,230,10.36,17.84,1021,7.17
6/8/23 16:00,23848,23859.96,71.78,6.52,7768.77,33.36219,11079.83333,3023.333333,0,65,71.71,230,12.66,16.975,1021,4.85
6/8/23 17:00,25169,25546.47,70.56,6.52,6195.71,37.73391,9357.5,3442.083333,0,64,70.32,210,9.22,16.11,1021,2.68
6/8/23 18:00,26518,27227.68,69.01,6.52,3270.58,48.16458,5965.083333,3882.5,0,66,68.7,220,10.36,14.68375,1021,1.1
6/8/23 19:00,27316,27923,66.67,6.52,663.58,59.80231,1477.666667,4179.166667,0,70,66.33,220,10.36,13.2575,1021,0.3
6/8/23 20:00,27785,28351.39,63.57,6.52,0.46,60.97937,-30.91666667,4261.166667,0,76,63.19,0,3.44,11.83125,1023,0
6/8/23 21:00,27290,28000.7,61.93,6.52,0,54.50942,-37.41666667,4168.583333,0,79,61.54,260,5.75,10.405,1024,0
6/8/23 22:00,25883,26435.35,60.91,6.52,0,46.1332,-35.33333333,4124.583333,40,84,60.64,260,4.61,8.97875,1027,0
6/8/23 23:00,24521,24723.35,60.44,6.52,0,39.62056,-23,2968,40,85,60.19,250,11.5,7.5525,1025,0
6/9/23 0:00,23719,23719.49,59.54,6.16,0,36.82436,-35.33333333,4171.75,0,86,59.23,0,0,6.12625,1024,0
6/9/23 1:00,23118,22758.54,59.22,6.16,0,35.24004,-35.58333333,4508.833333,75,87,58.93,124,4.21,4.7,1028,0
6/9/23 2:00,22405,22090.23,59.07,6.16,0,35.78366,-36.41666667,4486.25,97,88,58.82,195,3.71,4.41,1027,0
6/9/23 3:00,22169,21812.73,59.13,6.16,0,31.97959,-37.25,4369.416667,75,87,58.82,0,0,3.985,1022,0
6/9/23 4:00,22214,22055.32,59.07,6.16,0,34.13442,-38.33333333,4221.75,100,87,58.77,130,4.61,3.56,1021,0
6/9/23 5:00,22737,22933.96,59.32,6.16,57.95,39.88935,5.75,4006.583333,75,87,59.05,0,0,3.135,1022,0
6/9/23 6:00,23496,23808.82,59.65,6.16,1956.77,37.69602,2521,3680.333333,20,87,59.4,0,3.44,2.71,1021,0
6/9/23 7:00,24328,24393.36,60.22,6.16,5691.02,27.40773,8408.833333,3076.333333,75,87,60.04,0,3.44,2.285,1022,0.4
6/9/23 8:00,25088,23811.91,61.2,6.16,8193.01,24.45653,12189.83333,2764.75,100,86,61.05,110,3.44,1.86,1022,1.33
6/9/23 9:00,25205,22826.74,62.2,6.16,9200.35,24.24717,14075.91667,2476.166667,100,84,62.08,0,0,1.435,1023,3.02
6/9/23 10:00,24819,21962.68,63,6.16,9698.73,23.74053,14708.25,2094.75,100,82,62.85,201,1.01,1.01,1022,5.22
6/9/23 11:00,23746,21285.69,63.86,6.16,9923.74,23.74398,14666.25,1850.75,100,80,63.7,225,1.99,3,1021,7.3
6/9/23 12:00,23353,20976.64,64.89,6.16,9980.26,22.67756,14354.5,1972.25,100,76,64.65,280,4.61,3,1023,9.08
6/9/23 13:00,23083,21451.76,65.91,6.16,9883.68,24.12823,13917.5,2073.666667,100,73,65.64,210,5.75,3,1021,9.58
6/9/23 14:00,23174,22256.93,67.19,6.16,9596.99,24.06163,13673.25,2595.666667,100,69,66.85,240,10.36,3,1021,8.83
6/9/23 15:00,23205,23399.51,67.93,6.16,9082.55,23.92116,13426.75,3279.833333,100,68,67.62,240,8.05,3,1016,6.51
6/9/23 16:00,23526,24734.39,68.67,6.16,8227.42,26.72644,12806.25,3757,100,72,68.61,190,5.75,3,1021,4.41
6/9/23 17:00,24658,26330.76,68.65,6.16,6431.56,33.75874,10988.33333,4035.333333,100,71,68.56,250,11.5,3,1020,2.44
6/9/23 18:00,26014,27703.95,67.24,6.16,3254.23,40.26655,6423.416667,4093.75,75,71,67.01,230,11.5,3,1020,1.08
6/9/23 19:00,26838,28270.07,65.34,6.16,627.89,49.62695,1472.833333,4224.583333,20,77,65.19,220,9.22,3,1020,0.29
6/9/23 20:00,27240,28612.39,63.27,6.16,0.49,51.95662,68.75,4479.25,20,78,62.96,250,10.36,3,1021,0
6/9/23 21:00,26770,28331.69,61.59,6.16,0,47.06382,-12.91666667,4463.583333,0,82,61.3,0,0,3,1025,0
6/9/23 22:00,25446,26899.44,60.96,6.16,0,40.52527,-6.083333333,4486.166667,0,83,60.66,250,6.91,3,1023,0
6/9/23 23:00,24224,25220.02,60.64,6.16,0,35.02796,-35,4150,0,84,60.35,0,0,3,1026,0
6/10/23 0:00,23197,23780.41,60.1,5.2,0,34.47525,-11,4531.083333,0,84,59.76,250,8.05,3,1021,0
6/10/23 1:00,22133,22707.11,59.77,5.2,0,32.64174,-11,4280.916667,0,88,59.59,0,0,3,1014,0
6/10/23 2:00,21499,21912.96,59.56,5.2,0,31.44984,-11,4163.666667,0,86,59.25,0,0,3,1024,0
6/10/23 3:00,21415,21467.33,59.99,5.2,0,31.84048,-11.25,3706.083333,100,86,59.74,220,6.91,3,1019,0
6/10/23 4:00,21481,21389.98,60.03,5.2,0,31.08053,-12,3484.583333,100,84,59.68,0,0,3,1020,0
6/10/23 5:00,21252,21468.93,60.35,5.2,39.07,33.92255,12.83333333,3079.333333,100,85,60.08,0,0,3,1020,0
6/10/23 6:00,21386,21401.45,60.58,5.2,1276.63,34.26566,1513.166667,2979.166667,100,85,60.33,0,0,3,1020,0
6/10/23 7:00,22043,21330.64,60.98,5.2,4164.29,26.08786,5605,2529.166667,99,85,60.78,256,1.01,3,1024,0.35
6/10/23 8:00,22812,20933.1,61.36,5.2,6717.75,23.23126,8415.333333,1926.083333,100,86,61.23,230,4.61,2.602,1019,1.16
6/10/23 9:00,22891,20218.98,62.33,5.2,8162.42,24.47545,11044.5,1549.5,100,86,62.31,0,0,2.204,1019,2.17
6/10/23 10:00,22155,19314.56,63.63,5.2,8948.78,25.4946,12505.91667,1399.083333,100,83,63.59,0,0,1.806,1020,3.74
6/10/23 11:00,21487,18440.91,64.44,5.2,9275.81,22.99557,12721.58333,1059.083333,100,81,64.38,210,3.44,1.408,1019,5.98
6/10/23 12:00,20808,18092.73,65.71,5.2,9294.91,22.82235,12784.58333,883.25,100,79,65.7,182,1.01,1.01,1024,8.26
6/10/23 13:00,20404,18360.38,67.03,5.2,9090.85,22.5379,11878.08333,1159.833333,100,76,67.01,270,5.75,1.01,1018,8.72
6/10/23 14:00,20520,19189.2,67.15,5.2,8699.55,23.02434,11538.5,1547.416667,100,74,67.05,250,10.36,1.01,1018,8.04
6/10/23 15:00,21062,20494.79,67.93,5.2,8047.32,24.52186,11007.5,2162.916667,100,74,67.89,230,9.22,1.01,1013,3.6
6/10/23 16:00,21906,22144.36,67.24,5.2,7101.49,27.59903,9098.25,2497.5,100,74,67.15,230,11.5,1.01,1012,2.44
6/10/23 17:00,23031,24311.58,66.49,5.2,5440.35,32.41877,6756.583333,2727.5,100,75,66.36,210,9.22,1.01,1016,1.35
6/10/23 18:00,24158,26102.12,65.07,5.2,2737.07,41.59876,4204.083333,3296.333333,100,79,64.99,200,10.36,1.01,1017,0.87
6/10/23 19:00,25110,26767.31,64,5.2,524.92,47.43735,1233.25,3923.166667,100,80,63.86,260,8.05,1.01,1016,0.24
6/10/23 20:00,25575,27260.66,63.01,5.2,0.61,46.18986,327.0833333,4021.166667,100,80,62.78,230,11.5,1.01,1016,0
6/10/23 21:00,25077,27176.25,62.15,5.2,0,42.67503,140.0833333,4263.666667,100,83,61.97,250,11.5,1.01,1018,0
6/10/23 22:00,23899,25924.79,61.66,5.2,0,38.34197,-12.16666667,4795.583333,100,84,61.48,0,0,1.01,1023,0
6/10/23 23:00,22775,24515.75,61.48,5.2,0,36.30794,-8,4503,100,84,61.29,0,0,1.01,1020,0
6/11/23 0:00,21884,22749.04,61.05,5.2,0,30.58252,-13.25,4949.916667,100,85,60.85,0,0,1.01,1020,0
6/11/23 1:00,21041,21750.6,60.85,5.2,0,30.18412,-14,4651.666667,100,85,60.64,0,0,1.01,1019,0
6/11/23 2:00,20309,21077.44,60.64,5.2,0,29.39283,-14,4817.416667,100,85,60.4,0,0,1.01,1017,0
6/11/23 3:00,19972,20693.2,60.21,5.2,0,29.33467,-14.66666667,4838,100,86,59.97,190,6.91,1.01,1017,0
6/11/23 4:00,20062,20516.59,59.97,5.2,0,28.21947,-15.08333333,5003.083333,100,88,59.81,0,0,1.01,1019,0
6/11/23 5:00,20178,20445.19,59.81,5.2,52.88,29.73712,20.41666667,4939.916667,100,88,59.63,0,0,1.01,1017,0
6/11/23 6:00,20421,20128.66,59.41,5.2,1421.26,26.55448,1793.416667,4958.75,100,89,59.23,210,4.61,1.01,1018,0
6/11/23 7:00,20758,20075.86,59.77,5.2,4195.97,15.6961,6385,5046.416667,75,88,59.59,80,3.44,1.01,1017,0.1
6/11/23 8:00,20974,19952.59,60.75,5.2,6467.25,12.68,9753.916667,4492.416667,100,85,60.51,233,1.01,1.01,1017,0.31
6/11/23 9:00,20297,19640.88,62.38,5.2,7756.3,12.66627,10886.75,3935.916667,75,81,62.13,130,5.75,1.15,1017,0.73
6/11/23 10:00,20135,19235.09,64.44,5.2,8436.64,12.55524,11878.83333,3217.5,100,76,64.15,140,6.91,1.29,1017,1.26
6/11/23 11:00,19719,18771.76,65.23,5.2,8774.6,12.95294,12808.83333,2935.666667,100,75,64.98,120,6.91,1.43,1017,2.99
6/11/23 12:00,19157,18490.54,65.5,5.2,8891.45,13.0521,12945.58333,2878.416667,100,74,65.23,240,8.05,1.57,1017,4.33
6/11/23 13:00,18942,18635.3,65.59,5.2,8760.93,13.01137,12904.33333,2927.833333,100,75,65.37,260,8.05,1.71,1019,4.57
6/11/23 14:00,19622,19265.72,66.11,5.2,8414.52,12.51012,12856.33333,3559,100,73,65.86,190,10.36,1.85,1018,4.21
6/11/23 15:00,20788,20391.31,66.51,5.2,7956.8,13.12612,11576,3718.166667,100,73,66.29,193,1.99,1.99,1018,3.35
6/11/23 16:00,22026,21709.3,65.64,5.2,7296.49,14.89987,10689.5,3822.75,100,76,65.48,170,4.61,3.402,1018,2.27
6/11/23 17:00,23064,23525.27,65.19,5.2,5803.24,24.30556,9209.5,4364,100,77,65.03,190,6.91,4.814,1019,1.26
6/11/23 18:00,23975,25260.09,64.06,5.2,2978.84,34.95994,5951.333333,4425.416667,100,80,63.93,160,6.91,6.226,1018,0.35
6/11/23 19:00,24836,26168.82,63.54,5.2,571.48,42.05233,1648.75,4293.333333,100,82,63.45,230,4.61,7.638,1021,0.09
6/11/23 20:00,25242,26656.51,62.64,5.2,0.57,44.41265,29.75,4187.333333,100,84,62.55,250,6.91,9.05,1021,0
6/11/23 21:00,24863,26497.51,61.66,5.2,0,40.07806,7.083333333,4277.166667,100,86,61.57,250,6.91,10.462,1021,0
6/11/23 22:00,23542,25138.56,61.56,5.2,0,36.46544,6.916666667,4313.5,100,85,61.41,250,9.22,11.874,1021,0
6/11/23 23:00,22374,23636.93,61.27,5.2,0,32.81889,-12,4865,100,85,61.09,280,5.75,13.286,1023,0
6/12/23 0:00,21820,22344.38,60.96,5.2,0,30.04846,6.083333333,4213.416667,100,85,60.75,270,11.5,14.698,1021,0
6/12/23 1:00,21107,21571.71,60.89,5.2,0,30.36859,6,4196.25,100,85,60.67,280,9.22,16.11,1021,0
6/12/23 2:00,20767,21082.74,60.78,5.2,0,28.79807,6.166666667,4074.916667,100,85,60.55,0,0,13.295,1023,0
6/12/23 3:00,20666,20920.05,60.66,5.2,0,28.49704,6.083333333,3841.166667,100,86,60.46,0,0,10.48,1023,0
6/12/23 4:00,21092,21359.58,60.58,5.2,0,31.66313,4.583333333,3650.916667,100,86,60.39,0,0,7.665,1023,0
6/12/23 5:00,22106,22341.6,60.31,5.2,54.31,37.92332,37.83333333,3426.916667,94,87,60.13,232,4.05,4.85,1026,0
6/12/23 6:00,23211,23600.58,60.4,5.2,1812.87,41.39483,2056.666667,3598.833333,100,87,60.24,0,0,3.925,1023,0
6/12/23 7:00,24051,24562.2,61.07,5.2,5418.97,30.87316,7456.083333,3421.833333,100,86,60.93,247,3,3,1024,0.17
6/12/23 8:00,23836,24779.71,61.47,5.2,8020.14,29.60478,11219.25,2984.166667,80,85,61.3,235,4.27,4.92,1024,0.57
6/12/23 9:00,23566,24448.49,63.09,5.2,9145.06,24.9151,13058.91667,2388.583333,100,79,62.82,250,6.91,5.18,1021,1.83
6/12/23 10:00,23710,23869.6,66.02,5.2,9700.07,24.63869,14080.33333,2480.5,75,72,65.71,200,5.75,5.44,1021,3.14
6/12/23 11:00,23920,23133.27,66.76,5.2,9920.79,24.70347,14743.66667,2438,100,68,66.33,0,4.61,5.7,1021,5.73
6/12/23 12:00,23639,22443.17,67.14,5.2,9899.9,24.44855,15028.91667,2420.583333,100,68,66.74,200,5.75,5.96,1022,8.77
6/12/23 13:00,23071,22300.97,67.28,5.2,9740.27,23.97443,14686.5,2636.333333,100,68,66.9,250,5.75,6.22,1022,9.26
6/12/23 14:00,22957,22613.3,68,5.2,9460.43,24.58215,13636.66667,3442.916667,100,67,67.66,0,4.61,6.48,1022,8.54
6/12/23 15:00,23273,23378.37,67.8,5.2,9007.33,22.53832,13406.41667,3991.25,100,67,67.42,250,4.61,6.74,1021,6.68
6/12/23 16:00,23924,24457.55,67.48,5.2,8343.85,24.59367,11854.58333,4305.166667,100,71,67.26,267,1.99,7,1023,4.53
6/12/23 17:00,25159,25694.03,67.39,5.2,6871.66,28.07538,10652,4595.083333,75,68,67.03,0,4.61,7.096666667,1022,2.5
6/12/23 18:00,26327,27126.01,67.19,5.2,3710.83,40.26222,7117.5,4848.583333,0,67,66.76,0,3.44,7.193333333,1021,1.11
6/12/23 19:00,27103,27844.4,65.68,5.2,758.46,52.03874,2011,4807.416667,100,71,65.28,200,8.05,7.29,1020,0.3
6/12/23 20:00,27455,28234.18,63.97,5.2,0.59,52.91732,22.08333333,4803.583333,100,73,63.5,230,6.91,7.386666667,1021,0
6/12/23 21:00,26916,27948.18,62.76,5.2,0,47.71184,-11.83333333,4766.916667,75,77,62.37,0,3.44,7.483333333,1022,0
6/12/23 22:00,25389,26342.02,61.61,5.2,0,39.30736,-11.25,4774.5,19,82,61.32,227,6.71,7.58,1028,0
6/12/23 23:00,24109,24641.11,61.25,5.2,0,33.10549,7,4191,40,82,60.93,230,3.44,6.982727273,1023,0
6/13/23 0:00,23006,22874.54,60.87,6.3,0,32.10662,-13,4458.166667,100,82,60.51,0,0,6.385454545,1024,0
6/13/23 1:00,22086,21956.6,60.12,6.3,0,30.16619,-12.25,4560.166667,100,83,59.72,0,0,5.788181818,1024,0
6/13/23 2:00,21530,21378.73,59.9,6.3,0,30.27451,-12.25,4422.666667,100,85,59.58,0,0,5.190909091,1024,0
6/13/23 3:00,21358,21120.4,60.12,6.3,0,30.166,-13,4116.833333,100,85,59.83,0,0,4.593636364,1024,0
6/13/23 4:00,21622,21468.33,60.15,6.3,0,30.19659,-14.08333333,3728.666667,100,85,59.86,0,0,3.996363636,1017,0
6/13/23 5:00,22513,22324.1,60.21,6.3,62.41,37.49873,29.33333333,3274.25,100,86,59.97,0,0,3.399090909,1024,0
6/13/23 6:00,23676,23418.37,60.28,6.3,2054.45,31.96847,2443.75,2900.666667,100,86,60.04,280,8.05,2.801818182,1023,0
6/13/23 7:00,24782,24413.45,60.76,6.3,6018.22,23.74464,8645.666667,2428.25,100,85,60.53,0,0,2.204545455,1024,0.4
6/13/23 8:00,24946,24017.84,62.29,6.3,8634.45,17.64037,12373.58333,2015.916667,100,80,61.99,0,0,1.607272727,1023,1.32
6/13/23 9:00,24982,23181.54,63.91,6.3,9608.16,13.59599,13991.83333,1960.666667,100,78,63.68,240,1.01,1.01,1023,2.94
6/13/23 10:00,24868,22275.24,66.22,6.3,10069.59,12.75458,14938.08333,1787.25,100,74,66.02,220,3.44,5.075,1023,5.06
6/13/23 11:00,24484,21373.77,67.69,6.3,10296.08,11.39058,15338.75,1746.416667,100,68,67.35,0,0,9.14,1023,6.26
6/13/23 12:00,24126,20979.06,68.36,6.3,10330.13,11.35784,15586.41667,1819.416667,100,67,68.05,180,3.44,13.205,1023,8.8
6/13/23 13:00,23590,21343.27,69.8,6.3,10235,10.96202,15351.25,2179.166667,100,62,69.39,240,9.22,17.27,1021,9.29
6/13/23 14:00,23081,22151.9,70.12,6.3,9982.04,12.34266,14906.25,2492.333333,100,64,69.84,267,1.99,4,1025,8.56
6/13/23 15:00,23640,23334.08,70.2,6.3,9542.1,15.35666,14298.08333,2689.583333,100,66,70.02,240,10.36,5,1021,6.86
6/13/23 16:00,24605,24761.66,70.32,6.3,8877.77,18.38187,13689.16667,3129,75,68,70.25,260,13.8,6,1021,4.66
6/13/23 17:00,25874,26504.67,69.76,6.3,7365.24,23.31496,12001.75,3381.666667,75,68,69.64,273,3,7,1022,2.58
6/13/23 18:00,27442,28032.81,68.52,6.3,4057,36.33211,7755.083333,3975,0,70,68.36,260,13.8,7.2525,1020,1.07
6/13/23 19:00,28339,28677.77,66.61,6.3,859.42,49.59424,2174,4415.333333,0,74,66.45,260,5.75,7.505,1022,0.3
6/13/23 20:00,28593,28994.56,63.99,6.3,0.62,50.62245,295.6666667,4617.25,0,76,63.66,220,6.91,7.7575,1020,0
6/13/23 21:00,27878,28357.81,62.15,6.3,0,47.336,-5.583333333,4807.916667,0,79,61.77,272,1.01,8.01,1022,0
6/13/23 22:00,26262,26601.62,60.96,6.3,0,39.99611,-5.166666667,4903.25,0,83,60.66,0,0,7.95047619,1026,0
6/13/23 23:00,24809,24760.9,60.26,6.3,0,35.46931,-11,4551,0,85,59.99,0,0,7.890952381,1025,0
6/14/23 0:00,23707,24147.09,59.67,6.27,0,28.78133,-4.083333333,4360.416667,0,86,59.38,0,0,7.831428571,1025,0
6/14/23 1:00,22752,23110.97,59.31,6.27,0,28.16339,-3.666666667,4090.416667,0,85,58.93,0,0,7.771904762,1025,0
6/14/23 2:00,22025,22395.72,58.89,6.27,0,27.93135,-4.083333333,3961.166667,0,87,58.57,0,0,7.712380952,1025,0
6/14/23 3:00,21878,21981.98,58.8,6.27,0,27.92289,-4.166666667,3987.166667,20,88,58.51,0,0,7.652857143,1025,0
6/14/23 4:00,22230,22230.47,58.64,6.27,0,29.2085,-5.833333333,4034.583333,40,87,58.3,250,11.5,7.593333333,1018,0
6/14/23 5:00,23046,23085.29,58.95,6.27,62.16,34.37052,38.41666667,4033.916667,100,88,58.68,0,3.44,7.533809524,1018,0
6/14/23 6:00,24228,24071.78,59.27,6.27,2080.75,29.40549,2405.75,3554.5,100,88,59.04,270,9.22,7.474285714,1020,0
6/14/23 7:00,25690,24503.74,60.03,6.27,6070.06,17.62309,8735.333333,2515.75,100,87,59.81,0,0,7.414761905,1020,0.41
6/14/23 8:00,26067,24011.96,61,6.27,8666.77,14.352,12315.66667,2080.583333,100,85,60.8,320,3.44,7.355238095,1020,1.34
6/14/23 9:00,25814,23090.67,62.02,6.27,9612.79,11.29009,13763.25,1888.75,100,82,61.77,250,4.61,7.295714286,1020,3.01
6/14/23 10:00,25453,22134.07,62.74,6.27,10054.35,9.82808,14810.08333,1778.416667,100,82,62.56,0,0,7.236190476,1021,5.19
6/14/23 11:00,24938,21453.3,62.94,6.27,10240.77,9.70698,15279,1841.583333,100,82,62.8,0,0,7.176666667,1016,7.46
6/14/23 12:00,24286,21336.03,63.48,6.27,10230.32,9.51022,15341.33333,1925.916667,100,81,63.34,240,9.22,7.117142857,1015,9.28
6/14/23 13:00,24221,22048.82,64.36,6.27,10088.02,9.41443,15139.25,2288.666667,100,80,64.26,270,8.05,7.057619048,1015,9.79
6/14/23 14:00,24499,23344.93,65.39,6.27,9772.6,10.14828,14823.25,2629,100,78,65.3,240,6.91,6.998095238,1015,9.03
6/14/23 15:00,25642,25019.05,65.79,6.27,9234.81,11.07391,13661,3526.25,100,78,65.73,210,4.61,6.938571429,1014,7.38
6/14/23 16:00,26737,26488.22,65.41,6.27,8470.63,15.05537,12552.58333,3618.083333,100,79,65.35,250,3.44,6.879047619,1013,5
6/14/23 17:00,27654,28063.49,65.48,6.27,6957.31,24.45223,11746.08333,3975.333333,100,78,65.39,250,10.36,6.81952381,1013,2.76
6/14/23 18:00,28754,29583.74,65.61,6.27,3777.83,36.73711,7810.416667,4200.833333,2,78,65.53,230,9.33,6.76,1011,1.17
6/14/23 19:00,29643,30067.18,64.71,6.27,793.59,50.73242,2188,4362.666667,100,78,64.54,230,8.05,6.562105263,1017,0.32
6/14/23 20:00,29797,30212.39,63.34,6.27,0.74,50.39067,486.8333333,4585.166667,100,80,63.14,250,9.22,6.364210526,1018,0
6/14/23 21:00,28811,29640.95,62.49,6.27,0,43.68561,24.58333333,5280.416667,100,83,62.35,0,0,6.166315789,1023,0
6/14/23 22:00,27127,27736.03,62.1,6.27,0,36.13463,25,5596.666667,100,83,61.9,0,3.44,5.968421053,1023,0
6/14/23 23:00,25588,25893.89,61.9,6.27,0,31.14295,-5,4795,100,84,61.74,270,3.44,5.770526316,1023,0
6/15/23 0:00,24396,24211.66,61.9,6.35,0,27.82444,24.66666667,5654,100,84,61.74,0,0,5.572631579,1023,0
6/15/23 1:00,23490,23155.87,61.66,6.35,0,28.5238,24.41666667,5635.75,100,83,61.43,0,0,5.374736842,1020,0
6/15/23 2:00,22870,22415.09,61.63,6.35,0,27.15386,23.83333333,5226,100,84,61.43,0,0,5.176842105,1021,0
6/15/23 3:00,22534,22051.23,61.34,6.35,0,27.15645,24,4689.166667,100,86,61.21,0,0,4.978947368,1019,0
6/15/23 4:00,22766,22276.84,61.12,6.35,0,28.68703,23.08333333,4453.916667,100,86,60.98,0,0,4.781052632,1020,0
6/15/23 5:00,23550,23107.95,60.84,6.35,58.95,32.37747,107.0833333,4418.416667,100,87,60.71,0,0,4.583157895,1020,0
6/15/23 6:00,24562,24073.65,60.8,6.35,1859.1,30.03644,2394.916667,4305.833333,100,87,60.67,0,0,4.385263158,1020,0
6/15/23 7:00,25605,24603.11,60.78,6.35,5535.26,20.74082,8168.083333,3780.75,100,87,60.66,220,5.75,4.187368421,1018,0.15
6/15/23 8:00,25730,24240.64,61.11,6.35,8103.85,13.29363,12067.83333,3380.583333,100,88,61.05,230,3.44,3.989473684,1019,0.51
6/15/23 9:00,25982,23535.99,62.06,6.35,9234.88,9.76736,14025.33333,3430.833333,100,86,62.01,0,5.75,3.791578947,1018,1.8
6/15/23 10:00,25747,22723.27,63.84,6.35,9841.32,7.96787,14958.16667,3345.25,100,83,63.82,0,0,3.593684211,1022,3.1
6/15/23 11:00,25293,22019.49,65.43,6.35,10105.59,8.30848,15312.66667,3269.25,100,76,65.25,0,3.44,3.395789474,1022,5.01
6/15/23 12:00,25044,21851.25,66.49,6.35,10141.95,8.35751,15339.41667,3085.5,100,74,66.31,240,10.36,3.197894737,1018,9.07
6/15/23 13:00,25184,22480.83,67.17,6.35,10014.59,8.43361,15313.5,3249.583333,100,75,67.12,225,1.99,3,1014,9.58
6/15/23 14:00,25341,23547.83,67.86,6.35,9746.96,9.41666,15093.33333,3976.166667,100,74,67.82,250,8.05,2.974102564,1014,8.83
6/15/23 15:00,25818,24989.16,67.93,6.35,9227.64,12.59609,14126.5,4777.083333,100,71,67.77,260,9.22,2.948205128,1014,7.2
6/15/23 16:00,26900,26488,68.43,6.35,8380.9,15.24128,13465.83333,5223.75,100,73,68.41,250,10.36,2.922307692,1013,4.88
6/15/23 17:00,27779,28158.38,68.4,6.35,6688.02,26.82515,11502.33333,5436.833333,100,72,68.32,260,10.36,2.896410256,1017,2.7
6/15/23 18:00,28790,29517.16,67.84,6.35,3568.54,40.30035,7724.25,5245.666667,100,75,67.84,220,8.05,2.870512821,1018,1.13
6/15/23 19:00,29459,29906.23,66.09,6.35,752.84,53.5041,2217.166667,5243,100,78,66.07,220,8.05,2.844615385,1017,0.31
6/15/23 20:00,29567,30074.26,64.8,6.35,0.86,53.63317,74.41666667,5096.833333,100,79,64.69,260,8.05,2.818717949,1017,0
6/15/23 21:00,28895,29577.09,63.54,6.35,0,44.95926,24.5,5406,100,84,63.54,0,0,2.792820513,1020,0
6/15/23 22:00,27159,27793.86,63.28,6.35,0,37.57155,-2.666666667,5269.5,100,84,63.27,260,4.61,2.766923077,1024,0
6/15/23 23:00,25493,25858.88,62.76,6.35,0,34.32212,25,5665,100,85,62.73,240,8.05,2.741025641,1019,0
6/16/23 0:00,24379,24347.54,62.74,7.03,0,29.12239,-33,4487.25,100,84,62.67,260,6.91,2.715128205,1018,0
6/16/23 1:00,23452,23263.89,62.67,7.03,0,28.23391,-32.33333333,3918.666667,100,85,62.64,270,5.75,2.689230769,1018,0
6/16/23 2:00,22796,22487.53,62.49,7.03,0,28.04527,-32,3147.416667,100,86,62.49,230,4.61,2.663333333,1019,0
6/16/23 3:00,22543,22123.85,62.31,7.03,0,28.52697,-32.5,2844.75,100,86,62.29,0,0,2.637435897,1021,0
6/16/23 4:00,22895,22301.32,62.28,7.03,0,29.36265,-33.41666667,2737.75,100,87,62.29,250,3.44,2.611538462,1019,0
6/16/23 5:00,23570,23029.82,62.38,7.03,51.52,33.15535,-3.75,2736.083333,100,87,62.42,0,0,2.585641026,1021,0
6/16/23 6:00,24174,23920.55,62.4,7.03,1685.17,33.20103,1808.583333,2348.833333,100,87,62.44,0,0,2.55974359,1022,0
6/16/23 7:00,24565,24501.58,62.82,7.03,4941.73,27.30924,6587,1914.416667,100,86,62.83,280,4.61,2.533846154,1021,0.34
